timestamp,cpu_percent,ram_percent,gpu_load,cpu_temp,gpu_temp,cpu_limit,gpu_load_limit,cpu_temp_limit,gpu_temp_limit,alert_main
2025-12-16 22:33:44,38.9,83.6,,44.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:45,20.9,83.6,,48.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:46,22.7,83.7,,48.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:48,12.1,83.7,,48.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:49,18.5,83.6,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:50,11.2,83.5,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:51,13.8,83.5,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:52,19.3,83.5,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:53,14.2,83.5,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:54,10.0,83.4,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:56,10.1,83.4,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:57,24.9,83.1,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:58,25.8,83.1,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:59,23.4,83.1,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:00,18.3,83.0,,47.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:01,19.2,83.0,,47.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:03,10.9,82.9,,47.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:04,10.3,82.8,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:05,16.4,82.8,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:06,17.0,82.7,,48.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:07,17.1,82.7,,48.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:08,12.9,82.7,,48.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:10,19.3,82.7,,47.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:11,11.3,82.6,,47.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:12,11.6,82.5,,45.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:13,21.3,82.5,,45.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:14,22.8,82.7,,45.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:15,12.6,82.6,,44.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:16,16.1,82.6,,44.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:18,22.1,82.6,,44.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:19,16.2,82.5,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:20,13.1,82.6,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:21,13.6,82.6,,44.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:22,18.8,82.7,,44.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:23,13.8,82.6,,44.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:25,15.8,82.6,,44.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:26,13.4,82.5,,44.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:27,56.5,82.8,,45.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:28,19.4,82.8,,45.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:29,24.0,82.8,,45.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:30,22.8,82.8,,44.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:32,10.2,82.8,,44.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:33,9.2,82.7,,47.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:34,8.8,82.7,,47.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:35,25.4,82.7,,47.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:36,19.5,82.7,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:37,10.7,82.7,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:38,9.2,82.7,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:40,16.9,82.6,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:41,10.0,82.6,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:42,13.2,82.5,,44.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:43,20.9,82.6,,44.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:44,15.2,82.6,,44.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:45,14.1,82.5,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:47,11.3,82.5,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:48,22.6,82.5,,47.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:49,26.2,82.5,,47.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:50,18.9,82.6,,47.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:51,12.8,82.5,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:52,16.8,82.5,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:53,8.3,82.5,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:55,16.0,82.4,,44.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:56,18.9,82.7,,44.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:57,39.0,82.2,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:58,32.3,82.2,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:34:59,16.9,82.2,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:35:00,18.5,82.2,,47.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:35:01,8.9,82.1,,47.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:35:02,21.1,82.1,,47.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:35:04,12.8,82.1,,44.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:35:05,17.7,82.2,,44.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:35:06,9.0,82.2,,57.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:35:07,10.9,82.0,,57.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:35:08,12.2,82.1,,57.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:35:09,17.8,82.0,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:35:10,12.3,82.1,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:35:11,10.3,82.0,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:35:12,5.7,82.0,,44.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:35:13,21.9,82.0,,44.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:35:14,27.2,82.4,,44.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:35:16,23.4,82.3,,47.0,,80.0,80.0,80.0,75.0,0
