timestamp,cpu_percent,ram_percent,gpu_load,cpu_temp,gpu_temp,cpu_limit,cpu_temp_limit,gpu_temp_limit,alert_main
2025-11-28 15:20:08,56.5,75.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:10,59.9,75.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:11,62.4,75.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:12,67.3,75.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:13,64.6,75.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:15,69.3,75.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:16,62.3,75.5,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:17,56.8,75.5,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:18,68.4,75.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:20,66.5,75.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:21,77.9,75.5,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:22,71.0,75.4,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:24,70.1,75.5,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:25,66.5,75.5,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:26,56.5,75.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:27,71.8,75.7,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:28,71.3,75.5,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:30,69.3,75.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:31,73.0,75.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:32,83.2,75.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:34,77.2,75.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:35,89.3,76.0,,97000.0,,80.0,75.0,80.0,1
