timestamp,cpu_percent,ram_percent,gpu_load,cpu_temp,gpu_temp,cpu_limit,gpu_load_limit,cpu_temp_limit,gpu_temp_limit,alert_any
2025-12-16 23:23:14,15.4,64.2,,47.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:15,12.3,64.3,,47.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:17,7.5,64.2,,47.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:18,18.5,64.3,,47.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:19,9.5,64.2,,47.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:20,13.4,64.2,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:21,11.9,64.3,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:22,14.8,64.3,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:23,9.2,64.2,,47.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:24,16.8,64.3,,47.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:25,17.9,64.2,,47.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:26,44.2,65.2,,47.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:28,24.7,64.8,,47.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:29,7.9,64.6,,48.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:30,13.8,64.6,,48.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:31,24.9,64.7,,48.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:32,18.2,64.6,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:33,21.7,64.6,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:34,12.6,64.6,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:35,15.8,64.6,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:37,6.9,64.6,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:38,12.8,64.5,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:39,17.8,64.6,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:40,14.6,64.5,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:41,14.2,64.5,,49.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:42,8.7,64.5,,49.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:43,14.3,64.6,,49.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:44,16.3,64.5,,48.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:45,16.9,64.5,,48.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:46,15.2,64.5,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:48,18.5,64.6,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:49,17.9,64.5,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:50,8.8,64.5,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:51,12.0,64.5,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:52,23.8,64.6,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:53,14.2,64.6,,47.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:54,17.8,64.5,,47.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:55,14.0,64.5,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:56,23.0,64.5,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:58,16.8,64.0,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:23:59,11.1,64.0,,47.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:24:00,28.3,62.9,,47.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:24:01,23.9,62.9,,47.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:24:02,13.4,62.6,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:24:03,9.4,62.6,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:24:04,13.3,62.7,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:24:05,15.1,62.6,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:24:06,17.5,62.6,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:24:07,23.0,61.6,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:24:09,16.3,61.7,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:24:10,15.7,61.7,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:24:11,9.5,61.6,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:24:12,8.1,61.6,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:24:13,15.3,61.7,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:24:34,14.5,61.6,,50.0,,100.0,80.0,50.0,75.0,1
2025-12-16 23:24:35,17.5,62.6,,47.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:24:36,47.2,62.8,,47.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:24:37,14.3,62.9,,47.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:24:38,47.2,63.5,,47.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:24:39,40.8,63.5,,47.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:26:08,42.8,63.6,,50.0,,100.0,80.0,50.0,75.0,1
2025-12-16 23:26:09,16.7,62.0,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:26:10,17.3,62.0,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:26:11,9.0,62.0,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:26:12,27.3,62.1,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:26:14,15.6,62.0,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:26:15,12.5,62.0,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:26:16,15.8,62.0,,46.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:26:17,21.6,62.0,,47.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:26:18,15.5,61.9,,47.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:26:19,7.7,62.1,,47.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:26:20,30.1,62.0,,44.0,,100.0,80.0,50.0,75.0,0
2025-12-16 23:26:21,30.5,62.1,,44.0,,100.0,80.0,50.0,75.0,0
